smiles,name
OC1=CC=CC(OC(C[C@H](O)C)=C2)=C1C2=O,(2'S)-2-(propan-2'-ol)-5-hydroxy-benzopyran-4-one
OC1=CC=CC(OC(C[C@H](O)C)=C2)=C1C2=O,(2'S)-2-(propan-2'-ol)-5-hydroxy-benzopyran-4-one
,
,
CC([C@H](CC[C@@]([C@]([H])2CC[C@@]4([C@@]([H])3CC=C5[C@@](CC[C@]([C@]([H])5[C@H]([C@@H](CC6)C)C)6[C@@](O)=O)4[C@@](O)=O)C)3C)O[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)C)2C,3-O-β-D-quinovopyranosyl quinovic acid
CC([C@H](CC[C@@]([C@]([H])2CC[C@@]4([C@@]([H])3CC=C5[C@@](CC[C@]([C@]([H])5[C@H]([C@@H](CC6)C)C)6[C@@](O)=O)4[C@@](O)=O)C)3C)O[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)C)2C,3-O-β-D-quinovopyranosyl quinovic acid
CC([C@H](CC[C@@]([C@]([H])2CC[C@@]4([C@@]([H])3CC=C5[C@@](CC[C@]([C@]([H])5[C@H]([C@@H](CC6)C)C)6[C@@](O)=O)4[C@@](O)=O)C)3C)O[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)C)2C,3-O-β-D-quinovopyranosyl quinovic acid
CC([C@H](CC[C@@]([C@]([H])2CC[C@@]4([C@@]([H])3CC=C5[C@@](CC[C@]([C@]([H])5[C@H]([C@@H](CC6)C)C)6[C@@](O)=O)4[C@@](O)=O)C)3C)O[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)C)2C,3-O-β-D-quinovopyranosyl quinovic acid
CC1(C)[C@@H](O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@@]2(C)[C@@](CC[C@]3(C)[C@](CC=C4[C@]([C@](O)=O)3CC[C@]5([C@@](O)=O)[C@@](CC(CC5)(C)C)4[H])2[H])1[H],3-O-β-D-quinovopyranosyl cincholic acid
CC1(C)[C@@H](O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@@]2(C)[C@@](CC[C@]3(C)[C@](CC=C4[C@]([C@](O)=O)3CC[C@]5([C@@](O)=O)[C@@](CC(CC5)(C)C)4[H])2[H])1[H],3-O-β-D-quinovopyranosyl cincholic acid
CC1(C)[C@@H](O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@@]2(C)[C@@](CC[C@]3(C)[C@](CC=C4[C@]([C@](O)=O)3CC[C@]5([C@@](O)=O)[C@@](CC(CC5)(C)C)4[H])2[H])1[H],3-O-β-D-quinovopyranosyl cincholic acid
CC1(C)[C@@H](O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@@]2(C)[C@@](CC[C@]3(C)[C@](CC=C4[C@]([C@](O)=O)3CC[C@]5([C@@](O)=O)[C@@](CC(CC5)(C)C)4[H])2[H])1[H],3-O-β-D-quinovopyranosyl cincholic acid
,
O[C@H]6CC[C@@]([C@@](C(C)6C)([H])CC[C@@]2([C@@]([H])1CC=C4[C@@](CC[C@]([C@]([H])4[C@H]([C@@H](CC5)C)C)5[C@](O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)=O)2[C@](O)=O)C)1C,28-O-β-D-glucopyranosyl quinovic acid
O[C@H]6CC[C@@]([C@@](C(C)6C)([H])CC[C@@]2([C@@]([H])1CC=C4[C@@](CC[C@]([C@]([H])4[C@H]([C@@H](CC5)C)C)5[C@](O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)=O)2[C@](O)=O)C)1C,28-O-β-D-glucopyranosyl quinovic acid
O[C@H]6CC[C@@]([C@@](C(C)6C)([H])CC[C@@]2([C@@]([H])1CC=C4[C@@](CC[C@]([C@]([H])4[C@H]([C@@H](CC5)C)C)5[C@](O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)=O)2[C@](O)=O)C)1C,28-O-β-D-glucopyranosyl quinovic acid
O[C@H]6CC[C@@]([C@@](C(C)6C)([H])CC[C@@]2([C@@]([H])1CC=C4[C@@](CC[C@]([C@]([H])4[C@H]([C@@H](CC5)C)C)5[C@](O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)=O)2[C@](O)=O)C)1C,28-O-β-D-glucopyranosyl quinovic acid
,
,
O=C(OC/C=C/S(C)(=O)=O)/C=C/C1=CC=CC=C1,Trans-3’-methylsulphonylallyl trans-cinnamate
O=C(OC/C=C/S(C)(=O)=O)/C=C/C1=CC=CC=C1,Trans-3’-methylsulphonylallyl trans-cinnamate
O=C(OC/C=C/S(C)(=O)=O)/C=C/C1=CC=CC=C1,Trans-3’-methylsulphonylallyl trans-cinnamate
,
,
,
[H][C@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3C=C[C@](CO)1O,Galioside
[H][C@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3C=C[C@](CO)1O,Galioside
[H][C@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3C=C[C@](CO)1O,Galioside
[H][C@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3C=C[C@](CO)1O,Galioside
,
[H][C@]1(C=C[C@@](O)2CO)[C@]2([H])[C@H](O)OC=C1C(OC)=O,Galioside aglicone
[H][C@]1(C=C[C@@](O)2CO)[C@]2([H])[C@H](O)OC=C1C(OC)=O,Galioside aglicone
[H][C@]1(C=C[C@@](O)2CO)[C@]2([H])[C@H](O)OC=C1C(OC)=O,Galioside aglicone
[H][C@]1(C=C[C@@](O)2CO)[C@]2([H])[C@H](O)OC=C1C(OC)=O,Galioside aglicone
[H][C@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3C=C[C@@H]1[C@@](O)=O,Apodanthoside
[H][C@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3C=C[C@@H]1[C@@](O)=O,Apodanthoside
[H][C@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3C=C[C@@H]1[C@@](O)=O,Apodanthoside
[H][C@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3C=C[C@@H]1[C@@](O)=O,Apodanthoside
O[C@H]2[C@]1([H])[C@@H](C)CC[C@@]([H])1C(COC(/C=C/C3=CC=C(O)C(O)=C3)=O)=CO2,11-O-trans-feruloylteucrein
O[C@H]2[C@]1([H])[C@@H](C)CC[C@@]([H])1C(COC(/C=C/C3=CC=C(O)C(O)=C3)=O)=CO2,11-O-trans-feruloylteucrein
O[C@H]2[C@]1([H])[C@@H](C)CC[C@@]([H])1C(COC(/C=C/C3=CC=C(O)C(O)=C3)=O)=CO2,11-O-trans-feruloylteucrein
O[C@H]2[C@]1([H])[C@@H](C)CC[C@@]([H])1C(COC(/C=C/C3=CC=C(O)C(O)=C3)=O)=CO2,11-O-trans-feruloylteucrein
[H][C@@]12[C@@H](C)CC[C@@]([H])1C(COC(C)=O)=CO[C@H]2OC(C)=O,Teucrein
[H][C@@]12[C@@H](C)CC[C@@]([H])1C(COC(C)=O)=CO[C@H]2OC(C)=O,Teucrein
[H][C@@]12[C@@H](C)CC[C@@]([H])1C(COC(C)=O)=CO[C@H]2OC(C)=O,Teucrein
[H][C@@]12[C@@H](C)CC[C@@]([H])1C(COC(C)=O)=CO[C@H]2OC(C)=O,Teucrein
,
OC1=C(C(/C=C(C)\CC/C=C(C)/C)=O)C=C(C(O)=O)C=C1,"4-Hydroxy-(3',7'-dimethyl-1'-oxo-octa-2'-Z-6'-dienyl)benzoic acid"
OC1=C(C(/C=C(C)\CC/C=C(C)/C)=O)C=C(C(O)=O)C=C1,"4-Hydroxy-(3',7'-dimethyl-1'-oxo-octa-2'-Z-6'-dienyl)benzoic acid"
OC1=C(C(/C=C(C)\CC/C=C(C)/C)=O)C=C(C(O)=O)C=C1,"4-Hydroxy-(3',7'-dimethyl-1'-oxo-octa-2'-Z-6'-dienyl)benzoic acid"
OC1=C(C(/C=C(C)\CC/C=C(C)/C)=O)C=C(C(O)=O)C=C1,"4-Hydroxy-(3',7'-dimethyl-1'-oxo-octa-2'-Z-6'-dienyl)benzoic acid"
O=C(O)CCC1=CC(OC)=C(OC)C(OC)=C1,"3,4,5-Trimethoxydihydrocinnamic acid"
O=C(O)CCC1=CC(OC)=C(OC)C(OC)=C1,"3,4,5-Trimethoxydihydrocinnamic acid"
O=C(O)CCC1=CC(OC)=C(OC)C(OC)=C1,"3,4,5-Trimethoxydihydrocinnamic acid"
O=C(OC)C1=CC(C(/C=C(C)/C)=O)=CC=C1OC,Aduncumene; Methyl 2-methoxy-5-(3'-methyl-1'-oxo-2'-butenyl)benzoate
O=C(OC)C1=CC(C(/C=C(C)/C)=O)=CC=C1OC,Aduncumene; Methyl 2-methoxy-5-(3'-methyl-1'-oxo-2'-butenyl)benzoate
O=C(OC)C1=CC(C(/C=C(C)/C)=O)=CC=C1OC,Aduncumene; Methyl 2-methoxy-5-(3'-methyl-1'-oxo-2'-butenyl)benzoate
O=C(C2C(O)C=C(OC)C=C2O)/C=C/C1=CC=CC=C1,"2',6'-Dihydroxy-4'-methoxydihydrochalcone"
O=C(C2C(O)C=C(OC)C=C2O)/C=C/C1=CC=CC=C1,"2',6'-Dihydroxy-4'-methoxydihydrochalcone"
O=C(C2C(O)C=C(OC)C=C2O)/C=C/C1=CC=CC=C1,"2',6'-Dihydroxy-4'-methoxydihydrochalcone"
O=C(CCC4=CC=CC=C4)C1C(C=C(C2=C1O[C@H]([C@@H]2[C@@]3=CC(C(OC)=O)=CC=C3O)[C@](O)(C)C)OC)O,Piperaduncine B
O=C(CCC4=CC=CC=C4)C1C(C=C(C2=C1O[C@H]([C@@H]2[C@@]3=CC(C(OC)=O)=CC=C3O)[C@](O)(C)C)OC)O,Piperaduncine B
O=C(CCC4=CC=CC=C4)C1C(C=C(C2=C1O[C@H]([C@@H]2[C@@]3=CC(C(OC)=O)=CC=C3O)[C@](O)(C)C)OC)O,Piperaduncine B
O=C(OC)C1=CC=C(O)C(C/C=C(C)/C)=C1,Methyl 4-hydroxy-3-(3'-methyl-2'-butenyl)benzoate
O=C(OC)C1=CC=C(O)C(C/C=C(C)/C)=C1,Methyl 4-hydroxy-3-(3'-methyl-2'-butenyl)benzoate
O=C(OC)C1=CC=C(O)C(C/C=C(C)/C)=C1,Methyl 4-hydroxy-3-(3'-methyl-2'-butenyl)benzoate
O=C(OC)C1=CC=C(O)C(CC(O)C(C)=C)=C1,Methyl 4-hydroxy-3-(3'-methyl-2'-hydroxy-3'-butenyl)benzoate
O=C(OC)C1=CC=C(O)C(CC(O)C(C)=C)=C1,Methyl 4-hydroxy-3-(3'-methyl-2'-hydroxy-3'-butenyl)benzoate
O=C(OC)C1=CC=C(O)C(CC(O)C(C)=C)=C1,Methyl 4-hydroxy-3-(3'-methyl-2'-hydroxy-3'-butenyl)benzoate
O=C(OC)C1=CC(CC(O)C(C)(O)C)=C(O)C=C1,"Hostmaniene; 4-Hydroxy-3-(2',3'-dihydroxy-3'-methylbutyl)benzoate"
O=C(OC)C1=CC(CC(O)C(C)(O)C)=C(O)C=C1,"Hostmaniene; 4-Hydroxy-3-(2',3'-dihydroxy-3'-methylbutyl)benzoate"
O=C(OC)C1=CC(CC(O)C(C)(O)C)=C(O)C=C1,"Hostmaniene; 4-Hydroxy-3-(2',3'-dihydroxy-3'-methylbutyl)benzoate"
O=C(C1=CC=C2C(C(CC(C)(C)O2)=O)=C1)OC,"Methyl 2,2-dimethyl-1-oxo-2H-1-benzopyran-6-carboxylate"
O=C(C1=CC=C2C(C(CC(C)(C)O2)=O)=C1)OC,"Methyl 2,2-dimethyl-1-oxo-2H-1-benzopyran-6-carboxylate"
O=C(C1=CC=C2C(C(CC(C)(C)O2)=O)=C1)OC,"Methyl 2,2-dimethyl-1-oxo-2H-1-benzopyran-6-carboxylate"
O=C(C1=CC=C2C(C(CC(C)(C)O2)=O)=C1)OC,"Methyl 2,2-dimethyl-1-oxo-2H-1-benzopyran-6-carboxylate"
OC1=C(C/C=C(C)/CC/C=C(C)/C)C=C(C(O)=O)C=C1,"4-Hydroxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid"
OC1=C(C/C=C(C)/CC/C=C(C)/C)C=C(C(O)=O)C=C1,"4-Hydroxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid"
OC1=C(C/C=C(C)/CC/C=C(C)/C)C=C(C(O)=O)C=C1,"4-Hydroxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid"
OC1=C(C/C=C(C)/CC/C=C(C)/C)C=C(C(O)=O)C=C1,"4-Hydroxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid"
OC1=C(C(/C=C(C)/C)=O)C=C(C(OC)=O)C=C1,Methyl taboganate; Methyl 4-hydroxy-3-(3'-methyl-1'-oxo-2'-butenyl)benzoate
OC1=C(C(/C=C(C)/C)=O)C=C(C(OC)=O)C=C1,Methyl taboganate; Methyl 4-hydroxy-3-(3'-methyl-1'-oxo-2'-butenyl)benzoate
OC1=C(C(/C=C(C)/C)=O)C=C(C(OC)=O)C=C1,Methyl taboganate; Methyl 4-hydroxy-3-(3'-methyl-1'-oxo-2'-butenyl)benzoate
OC2=CC=C(C=C2O)/C=C/C(O[C@H]1[C@@H]([C@@H](C[C@](O)(C1)[C@@](OC)=O)O)O)=O,"Chlorogenic acid methyl ester, Methyl (1S,3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate"
OC2=CC=C(C=C2O)/C=C/C(O[C@H]1[C@@H]([C@@H](C[C@](O)(C1)[C@@](OC)=O)O)O)=O,"Chlorogenic acid methyl ester, Methyl (1S,3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate"
OC2=CC=C(C=C2O)/C=C/C(O[C@H]1[C@@H]([C@@H](C[C@](O)(C1)[C@@](OC)=O)O)O)=O,"Chlorogenic acid methyl ester, Methyl (1S,3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate"
,
,
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC(O)=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-trans-caffeoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC(O)=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-trans-caffeoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC(O)=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-trans-caffeoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC(O)=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-trans-caffeoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC=CC=C5)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-trans-cinnamoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC=CC=C5)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-trans-cinnamoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC=CC=C5)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-trans-cinnamoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC=CC=C5)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-trans-cinnamoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-transcoumaroyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-transcoumaroyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-transcoumaroyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(/C=C/C5=CC=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-transcoumaroyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,Mangiferin
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,Mangiferin
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,Mangiferin
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,Mangiferin
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(C5=CC=CC=C5)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-benzoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(C5=CC=CC=C5)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-benzoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(C5=CC=CC=C5)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-benzoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(C5=CC=CC=C5)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,"2-(2'-O-benzoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone"
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(C5=CC=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,Muraxanthone
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(C5=CC=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,Muraxanthone
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(C5=CC=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,Muraxanthone
OC1=CC(OC(C=C([C@]([C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4OC(C5=CC=C(C=C5)O)=O)O)O)CO)=C3O)O)=C3C2=O)=C2C=C1O,Muraxanthone
O=C2C(O)=C(C)C1=CC=C([C@](CC[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)C[C@@](O)5C)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,22β-hydroxypristimerin
O=C2C(O)=C(C)C1=CC=C([C@](CC[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)C[C@@](O)5C)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,22β-hydroxypristimerin
O=C2C(O)=C(C)C1=CC=C([C@](CC[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)C[C@@](O)5C)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,22β-hydroxypristimerin
O=C2C(O)=C(C)C1=CC=C([C@](CC[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)C[C@@](O)5C)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,22β-hydroxypristimerin
OC1=CC2=C(C(C=C3[C@](C)2CC[C@]4(C)C3=C(C)C[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)[C@@H](O)C5=O)=O)C(C)=C1OC,Cognatine
OC1=CC2=C(C(C=C3[C@](C)2CC[C@]4(C)C3=C(C)C[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)[C@@H](O)C5=O)=O)C(C)=C1OC,Cognatine
OC1=CC2=C(C(C=C3[C@](C)2CC[C@]4(C)C3=C(C)C[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)[C@@H](O)C5=O)=O)C(C)=C1OC,Cognatine
OC1=CC2=C(C(C=C3[C@](C)2CC[C@]4(C)C3=C(C)C[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)[C@@H](O)C5=O)=O)C(C)=C1OC,Cognatine
O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](C[C@H](O)[C@@](C)([C@@](OC)=O)C5)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2,Netzahualcoyonol
O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](C[C@H](O)[C@@](C)([C@@](OC)=O)C5)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2,Netzahualcoyonol
O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](C[C@H](O)[C@@](C)([C@@](OC)=O)C5)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2,Netzahualcoyonol
O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](C[C@H](O)[C@@](C)([C@@](OC)=O)C5)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2,Netzahualcoyonol
O=C5C(O)=C(C4=CC=C3C2=C(C[C@@]1(C)[C@@H]([C@@H]([C@@]([C@@](OC)=O)(C[C@@]([C@](CC[C@@](C4=C5)3C)2C)1[H])C)O)O)C)C,Netzahualcoyondiol
O=C5C(O)=C(C4=CC=C3C2=C(C[C@@]1(C)[C@@H]([C@@H]([C@@]([C@@](OC)=O)(C[C@@]([C@](CC[C@@](C4=C5)3C)2C)1[H])C)O)O)C)C,Netzahualcoyondiol
O=C5C(O)=C(C4=CC=C3C2=C(C[C@@]1(C)[C@@H]([C@@H]([C@@]([C@@](OC)=O)(C[C@@]([C@](CC[C@@](C4=C5)3C)2C)1[H])C)O)O)C)C,Netzahualcoyondiol
O=C5C(O)=C(C4=CC=C3C2=C(C[C@@]1(C)[C@@H]([C@@H]([C@@]([C@@](OC)=O)(C[C@@]([C@](CC[C@@](C4=C5)3C)2C)1[H])C)O)O)C)C,Netzahualcoyondiol
,
,
C[C@]35[C@](CC[C@@]1([H])C(C)([C@H]([C@H](C[C@]([C@]([H])2CC=C3[C@@]4([H])[C@@]([C@](O)=O)(CC5)CC[C@H]([C@@H]4C)C)1C)O)O)C)2C,"2α,3α-Dihydroxy-urs-12-en-28-oic acid"
C[C@]35[C@](CC[C@@]1([H])C(C)([C@H]([C@H](C[C@]([C@]([H])2CC=C3[C@@]4([H])[C@@]([C@](O)=O)(CC5)CC[C@H]([C@@H]4C)C)1C)O)O)C)2C,"2α,3α-Dihydroxy-urs-12-en-28-oic acid"
C[C@]35[C@](CC[C@@]1([H])C(C)([C@H]([C@H](C[C@]([C@]([H])2CC=C3[C@@]4([H])[C@@]([C@](O)=O)(CC5)CC[C@H]([C@@H]4C)C)1C)O)O)C)2C,"2α,3α-Dihydroxy-urs-12-en-28-oic acid"
C[C@]35[C@](CC[C@@]1([H])C(C)([C@H]([C@H](C[C@]([C@]([H])2CC=C3[C@@]4([H])[C@@]([C@](O)=O)(CC5)CC[C@H]([C@@H]4C)C)1C)O)O)C)2C,"2α,3α-Dihydroxy-urs-12-en-28-oic acid"
CCCCCOC1=CC=C(CCOC(CCCCCCCCCCCCCCCCC)=O)C=C1,Stearic acid 4-pentoyloxyphenethyl ester
CCCCCOC1=CC=C(CCOC(CCCCCCCCCCCCCCCCC)=O)C=C1,Stearic acid 4-pentoyloxyphenethyl ester
CCCCCOC1=CC=C(CCOC(CCCCCCCCCCCCCCCCC)=O)C=C1,Stearic acid 4-pentoyloxyphenethyl ester
,
,
,
CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1,"6-[(4′-ethyl-9′-oxabicyclo[3.3.1]non-6′-en-3′-yl)methyl]-5,6-dihydro-2Hpyran-2-one"
CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1,"6-[(4′-ethyl-9′-oxabicyclo[3.3.1]non-6′-en-3′-yl)methyl]-5,6-dihydro-2Hpyran-2-one"
CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1,"6-[(4′-ethyl-9′-oxabicyclo[3.3.1]non-6′-en-3′-yl)methyl]-5,6-dihydro-2Hpyran-2-one"
CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1,"6-[(4′-ethyl-9′-oxabicyclo[3.3.1]non-6′-en-3′-yl)methyl]-5,6-dihydro-2Hpyran-2-one"
